

Município;Código;Gentílico;Prefeito2021;ÁreaTerritorialkm2_2022;PopulaçãoResidentepessoas2022;Densidadedemográficahab_km2_2022;Escolarização6_14anosporcentagem2010;IDHM2010;Mortalidadeinfantilóbitospormilnascidosvivos2022;Totalreceitasbrutasrealizadasreais2022;Totaldespesasbrutasempenhadasreais2022;PIBpercapitareais2021
Manoel Vitorino;2920403;manoelvitorinense;MANOEL SILVANY BARROS;2201.764;13860;6.29;98.2;0.566;7.25;57506268.18;57174179.35;10804.93
Mansidão;2920452;mansidãoense;DJALMA RAMOS DE OLIVEIRA;3129.588;13919;4.45;99.3;0.599;39.47;60118726.81;53135459.74;6778.15
Maracás;2920502;maracaense;UILSON VENANCIO GOMES DE NOVAES;2413.27;27620;11.45;97.2;0.607;13.25;130548464.46;124076677.6;32865.72
Maragogipe;2920601;maragogipano;VALNÍCIO ARMEDE RIBEIRO;437.61;35859;81.94;96.8;0.621;12.38;158478162.12;164995763.8;8971.96
Maraú;2920700;marauense;MANASSÉS SANTOS SOUZA;848.885;24527;28.89;95;0.593;15.56;115920150.83;113302173.8;16520.48
Marcionílio Souza;2920809;marcionilense;HERMINIO JOSÉ OLIVEIRA MERCÊS;1099.283;9267;8.43;96.1;0.561;17.86;64034476.68;59485779.61;9115.8
Mascote;2920908;mascotense;ARNALDO LOPES COSTA;742.689;13544;18.24;95;0.581;32;70404985.36;64978989.58;11858.24
Mata de São João;2921005;matense;JOÃO GUALBERTO VASCONCELOS;605.168;42566;70.34;98.1;0.668;10.79;412722182.89;416945129.3;27889.83
Matina;2921054;matinense;OLGA GENTIL DE CASTRO CARDOSO;773.278;10330;13.36;97.5;0.572;28.04;58690017.74;54269821.97;7422.78
Medeiros Neto;2921104;medeirosnetense;ADALBERTO ALVES PINTO;1311.739;22194;16.92;96.7;0.625;10.42;122252267.41;116901786.6;22632.21
Miguel Calmon;2921203;calmonense;JOSE RICARDO LEAL REQUIAO;1599.672;24661;15.42;97.5;0.586;26.14;127656349.94;94717003.8;10599.55
Milagres;2921302;milagrense;CEZAR ROTONDANO MACHADO;420.358;11071;26.34;98.9;0.622;22.06;62720870.65;59243477.2;13287.94
Mirangaba;2921401;mirangabense;DIRCEU MENDES RIBEIRO;1751.778;15734;8.98;98.4;0.542;32.26;89684784.38;76384217.31;7602.4
Mirante;2921450;mirantense;WAGNER RAMOS LIMA;1172.86;10187;8.69;97.3;0.527;20;47486409.72;44272198.47;9514.96
Monte Santo;2921500;montesantense;SILVANIA SILVA MATOS;3034.197;47780;15.75;98.1;0.506;21.56;254528872.04;250756853.4;9360.71
Morpará;2921609;morparaense;SIRLEY NOVAES BARRETO;2093.872;7996;3.82;97.9;0.558;9.8;44191452.84;41831365.11;9281.16
Morro do Chapéu;2921708;morrense;JULIANA PEREIRA ARAUJO LEAL;5744.969;33594;5.85;96.5;0.588;12.76;213086970.81;194192593.2;17648.85
Mortugaba;2921807;mortugabense;HERACLITO LUIZ PAIXAO MATOS;528.214;11143;21.1;99.7;0.618;8.55;56063194.9;52674882.6;8854.99
Mucugê;2921906;mucugeense;ANA OLIMPIA HORA MEDRADO;2462.153;12137;4.93;97.5;0.606;22.99;84296776.79;77534319.78;88818.38
Mucuri;2922003;mucuriense;ROBERTO CARLOS FIGUEIREDO COSTA;1787.626;37977;21.24;94.1;0.665;7.04;264738916.23;243904719.8;51787.26
Mulungu do Morro;2922052;mulunguense;EDIMARIO JOSÉ BOAVENTURA;646.621;13152;20.34;98.4;0.566;5.18;70263568.86;67330533.12;20336.37
Mundo Novo;2922102;mundonovense;JOSÉ ADRIANO DA SILVA;1491.99;17305;11.6;96.5;0.59;6.45;99431108.69;91885185.55;7337.41
Muniz Ferreira;2922201;ferreirense;GILENO PEREIRA DOS SANTOS;104.54;7190;68.78;98.2;0.617;29.85;45429018.47;42596933.27;8950.97
Muquém do São Francisco;2922250;sanfranciscano;GILMARIA RIOS PEREIRA ARAÚJO;3852.111;10443;2.71;97.1;0.549;18.52;68698395.71;62764935.82;18319.58
Muritiba;2922300;muritibano;DANILO MARQUES DIAS SAMPAIO;86.311;28707;332.6;96.7;0.66;9.71;157376155.59;145528571.6;9407.81
Mutuípe;2922409;mutuipense;RODRIGO MAICON DE SANTANA ANDRADE;275.854;20037;72.64;98.7;0.601;4.07;90835244.71;84914794.76;21100.38
Nazaré;2922508;nazareno;EUNICE SOARES BARRETO PEIXOTO;278.629;27060;97.12;96.9;0.641;12.5;188711858.22;172105470.4;11540.19
Nilo Peçanha;2922607;nilopeçanhense;JACQUELINE SOARES DE OLIVEIRA;388.936;12063;31.02;94.9;0.547;12.58;89339049.11;83921310.68;13139.06
Nordestina;2922656;nordestinense;ELIETE DE ANDRADE ARAUJO;465.407;18523;39.8;98.7;0.56;6.37;83044393.48;81466215.18;12189.34
Nova Canaã;2922706;canaense;MARIVAL NEUTON DE MAGALHAES FRAGA;804.617;13715;17.05;96.9;0.545;23.81;78354443.49;78966624.43;10572.94
Nova Fátima;2922730;fatimense;JOSE ADRIANO SANTOS PEREIRA;346.784;7967;22.97;98.5;0.597;13.33;39032431.1;34982944.17;12158.12
Nova Ibiá;2922755;novaibiaense;JOSÉ MURILO NUNES DE SOUZA;203.198;6501;31.99;97;0.57;;42022282.61;40623720.24;15600.07
Nova Itarana;2922805;novaitaranense;ANTONIO DANNILO ITALIANO DE ALMEIDA;475.381;7780;16.37;97.4;0.524;;59343927.32;54683769.58;8800.02
Nova Redenção;2922854;novaredençoense;GUILMA RITA DE CÁSSIA GOTTSCHALL DA SILVA SOARES;565.356;7538;13.33;95.1;0.567;23.81;37782635.84;36385997.99;8283.67
Nova Soure;2922904;novasouriense;LUIS CASSIO DE SOUZA ANDRADE;966.993;24236;25.06;97.6;0.555;25.97;112527932.9;106168340.5;10047.07
Nova Viçosa;2923001;novaviçosense;LUCIANA SOUSA MACHADO RODRIGUES;1316.379;39509;30.01;97;0.654;11.56;179857354.15;167164581.3;13040.8
Novo Horizonte;2923035;novohorizontino;DJALMA ABREU DOS ANJOS;627.5;11162;17.79;97.4;0.597;14.71;65185860.27;59712855.91;8316.99
Novo Triunfo;2923050;novotriunfense;MATHEUS BARROS DE SANTANA;278.487;10660;38.28;94.6;0.554;;80538511.66;73267978.12;6729.14
Olindina;2923100;olindinense;LUIZ ALBERTO ARAUJO DANTAS FILHO;637.317;22633;35.51;91.4;0.559;8.2;109451593.65;98197148.29;8535.66
Oliveira dos Brejinhos;2923209;brejinhense;SILVANDO BRITO SANTOS;3313.418;20715;6.25;97.8;0.554;3.98;99343064.02;128103250;13393.04
Ouriçangas;2923308;ouriçanguense;ANTONIO DIAS MARQUES;156.982;7716;49.15;98.7;0.607;;53337487.02;57057468.53;9404.52
Ourolândia;2923357;ourolandense;JOSÉ RAIMUNDO ARAUJO DE SOUZA;1544.988;19243;12.46;97.7;0.56;9.13;111198796.81;100074063;15949.53
Palmas de Monte Alto;2923407;montealtense;MANOEL RUBENS VICENTE DA CRUZ;2560.027;20078;7.84;99;0.586;13.95;86693022.52;79433503.56;10905.54
Palmeiras;2923506;palmeirense;RICARDO OLIVEIRA GUIMARÃES;737.454;10339;14.02;96.2;0.643;31.25;46984146.53;43444267.75;11814.68
Paramirim;2923605;paramirinhense;GILBERTO MARTINS BRITO;1087.06;20351;18.72;96.7;0.615;13.76;92554137.28;88005299.18;12441.24
Paratinga;2923704;paratinguense;MARCEL JOSÉ CARNEIRO DE CARVALHO;2624.998;29252;11.14;98.9;0.59;31.66;132384088.48;130537365.7;8074.4
Paripiranga;2923803;paripiranguense;JUSTINO DAS VIRGENS NETO;442.186;26604;60.16;97.4;0.577;18.45;117990169.55;115330303.8;15610.33
Pau Brasil;2923902;paubrasilense;BARBARA SUZETE DE SOUSA PRADO;626.306;9370;14.96;96.9;0.583;28.17;43458501.89;43980896.42;11070.88
Paulo Afonso;2924009;pauloafonsino;LUIZ BARBOSA DE DEUS;1544.388;112870;73.08;96.4;0.674;11.79;474306494.04;472150513.8;33262.53
Pé de Serra;2924058;pédeserrense;EDGAR CARNEIRO MIRANDA;596.771;13243;22.19;98;0.587;6.54;68454720.38;66966078.42;9712.24
Pedrão;2924108;pedronense;SOSTHENES SERRAVALLE CAMPOS;158.488;6235;39.34;98.3;0.588;;39412585.74;35307035.97;7028.06
Pedro Alexandre;2924207;pedroalexandrense;YURI CESAR DE ANDRADE MENEZES;889.572;13954;15.69;94.4;0.513;26.74;77775932.09;80205298.3;7145.33
Piatã;2924306;piatãense;MARCOS PAULO SANTOS AZEVEDO;1825.857;20086;11;98.6;0.571;28.67;113041529.56;107512657.1;14405.06
Pilão Arcado;2924405;pilãoarcadense;ORGETO BASTOS DOS SANTOS;11597.923;35357;3.05;95.8;0.506;13.44;148847468.9;149978567;8255.65
Pindaí;2924504;pindaiense;JOAO EVANGELISTA VEIGA PEREIRA;628.468;14731;23.44;98.5;0.603;15;75263724.95;70556121.13;18183.92
Pindobaçu;2924603;pindobaçuense;DAVID MENEZES FARIAS;495.845;19083;38.49;98.6;0.577;7.91;114111381.55;107229188.5;7836.92
Pintadas;2924652;pintadense;VALCYR ALMEIDA RIOS;647.144;10325;15.95;96.7;0.612;12.2;48069890.74;45722241.79;10561.22
Piraí do Norte;2924678;piraiense;ULYSSES ARAÚJO DE MENEZES VEIGA;193.427;10974;56.73;95.4;0.533;10.75;45479391.1;45811797.43;11643.35
Piripá;2924702;piripaense;FLAVIO OLIVEIRA ROCHA;511.756;9152;17.88;97.3;0.575;;50665068.87;43844273.2;7744.84
Piritiba;2924801;piritibano;SAMUEL OLIVEIRA SANTANA;980.328;17566;17.92;97.9;0.578;11.63;81507793.05;80123922.9;7467.76
Planaltino;2924900;planaltinense;RONALDO LISBOA DA SILVA;955.454;8022;8.4;96.6;0.572;;44407893.16;41943103.18;8412.61
Planalto;2925006;planaltense;CLOVES ALVES ANDRADE;769;23334;30.34;97.1;0.56;10.45;97066456.82;90993782.82;11658.15
Poções;2925105;poçoense;IRENILDA CUNHA DE MAGALHAES;937.855;48293;51.49;96.5;0.604;10.68;175787225.37;170315430.2;12232.18
Pojuca;2925204;pojucano;CARLOS EDUARDO BASTOS LEITE;314.932;32136;102.04;96.7;0.666;16.04;278825144.4;274379092.9;45629.19
Ponto Novo;2925253;pontonovense;THIAGO GILLENO SALES DE OLIVEIRA;530.144;17938;33.84;98.1;0.58;19.61;101461532.04;96559330.4;9683.61
Porto Seguro;2925303;portosegurense;JANIO NATAL ANDRADE BORGES;2285.734;168326;73.64;96.9;0.676;13.33;866773784.94;770120658.8;24702.76
Potiraguá;2925402;potiragüense;JORGE PORTO CHELES;1111.567;10274;9.24;97.6;0.625;9.8;44262736.13;44600826.94;17359.62
Prado;2925501;pradense;GILVAN DA SILVA SANTOS;1692.1;35003;20.69;96.5;0.621;13.08;169880060.21;170367021.4;22139.06
Presidente Dutra;2925600;presidutrense;ROBERTO CARLOS ALVES DE SOUZA;232.064;15130;65.2;96;0.614;12.5;69454041.7;65572327.32;8707.33
Presidente Jânio Quadros;2925709;janioquadrense;LÉLIO ALVES BRITO JÚNIOR;1208.549;12621;10.44;97;0.542;41.32;58369939.57;56092151.4;8347.41
Presidente Tancredo Neves;2925758;tancredense;ANTONIO DOS SANTOS MENDES;441.82;27734;62.77;97.5;0.559;10.55;129614633.37;125720598.7;11967.89
Queimadas;2925808;queimadense;ANDRE LUIZ ANDRADE;2011.06;25988;12.92;98;0.592;19.61;109906114.09;104068634.7;10141.66
Quijingue;2925907;quijinguense;WELIGTON CAVALCANTE DE GOIS;1380.798;25272;18.3;98.4;0.544;19.42;114923548.76;118717165.9;8232.09
Quixabeira;2925931;quixabeirense;REGINALDO SAMPAIO SILVA;366.387;9461;25.82;98.6;0.578;24.69;70251374.37;72706651.53;8623.21
Rafael Jambeiro;2925956;jambeirense;CIBELE OLIVEIRA DE CARVALHO;1090.552;19662;18.03;96.3;0.564;;97711291.8;90183031.22;17496.89
Remanso;2926004;remansense;MARCOS CARVALHO PALMEIRA;4573.505;40586;8.87;96.3;0.579;13.06;166188480.79;158280978.6;11780.33
Retirolândia;2926103;retirolandense;ALIVANALDO MARTINS DOS SANTOS;242.329;13651;56.33;98.5;0.636;9.95;68142134.79;61975221.74;10276.38
Riachão das Neves;2926202;riachãonevense;MIGUEL CRISOSTOMO BORGES NETO;5977.931;21642;3.62;95;0.578;22.81;155144152.45;144196351.2;68947.75
Riachão do Jacuípe;2926301;jacuipense;JOSE CARLOS DE MATOS SOARES;1155.418;33386;28.9;98.3;0.628;10.18;115851805.54;109278974.5;12249.9
Riacho de Santana;2926400;riachense;TITO EUGENIO CARDOSO DE CASTRO;3183.911;30711;9.65;96.8;0.615;3.44;118169474.43;117662462.8;8884.2
Ribeira do Amparo;2926509;amparense;JOSÉ GERMANO SOARES DE SANTANA;644.229;13841;21.48;98.8;0.512;13.61;75151986.15;73630351.25;13146.19
Ribeira do Pombal;2926608;pombalense;ERIKSSON SANTOS SILVA;1252.144;54010;43.13;96.6;0.601;18.59;220207324.24;211544439.2;13246.03
Ribeirão do Largo;2926657;ribeirense;HERBERT GONCALVES DE OLIVEIRA;1363.7;9740;7.14;97.7;0.54;9.52;53079191.46;48967414.7;22675.04
Rio de Contas;2926707;riocontense;CRISTIANO CARDOSO DE AZEVEDO;1115.252;13184;11.82;97.9;0.605;25.42;54080189.14;58654480.12;12108.56
Rio do Antônio;2926806;rioantoniense;GERSON DE SOUZA RIBEIRO;777.903;13146;16.9;96.5;0.576;21.28;65742450.39;70324381.36;7454.11
Rio do Pires;2926905;riopirense;GILVANIO ANTONIO DOS SANTOS;656.223;10497;16;97.2;0.594;42.25;47782220.55;45266905.42;8603.79
Rio Real;2927002;riorealense;ANTONIO ALVES DOS SANTOS;739.775;35362;47.8;97.5;0.572;20.55;151795763.7;155952829.6;25033
Rodelas;2927101;rodelense;EMANUEL RODRIGUES FERREIRA;2207.159;10308;4.67;96.5;0.632;19.87;58480017.15;53216948.37;15034.87
Ruy Barbosa;2927200;ruibarbosense;LUIZ CLAUDIO MIRANDA PIRES;1991.772;28282;14.2;97.9;0.61;11.66;124183701.86;139733704.3;12712.32
Salinas da Margarida;2927309;salinense;WILSON RIBEIRO PEDREIRA;150.569;14987;99.54;97.9;0.617;28.41;95275418.77;84922324.71;12550.18
Salvador;2927408;soteropolitano _ salvadorense;BRUNO SOARES REIS;693.442;2417678;3486.49;95.9;0.759;17.15;11001277475.87;10933634803;21706.06
Santa Bárbara;2927507;barbarense;EDIFRANCIO DE JESUS OLIVEIRA;347.021;20952;60.38;99;0.583;26.46;91787637.78;91641240.09;8610.77
Santa Brígida;2927606;santabrigidense;ELTON CARLOS MAGALHÃES;934.461;14965;16.01;97.2;0.546;19.9;73471050.16;64584534.89;8574.39
Santa Cruz Cabrália;2927705;santacruzense;AGNELO SILVA SANTOS JUNIOR;1462.942;29185;19.95;96.4;0.654;13.92;160096213.94;151455390.7;19546.74
Santa Cruz da Vitória;2927804;santacruzense;MAURÍCIO LOPES DOS SANTOS;284.083;4681;16.48;92;0.61;15.63;31808592.91;29431295.33;11405.46
Santa Inês;2927903;santinense;HERMESON NOVAES ELOI;379.27;10300;27.16;98.3;0.574;29.7;73199391.6;68522925.96;7198.73
Santaluz;2928000;luzense;ARISMÁRIO BARBOSA JÚNIOR;1623.445;37834;23.3;97.5;0.598;14.06;184767317.15;185394457.1;13851.52
Santa Luzia;2928059;santaluziense;FERNANDO SCHUELER BRITO;824.473;13896;16.85;92.5;0.556;14.81;63384472.29;60165368.47;10098.66
Santa Maria da Vitória;2928109;santamariense;ANTÔNIO ELSON MARQUES DA SILVA;1984.91;38604;19.45;98.9;0.614;21.1;180853356.36;186411935.9;15124.72
Santana;2928208;santanense;MARCO AURÉLIO DOS SANTOS CARDOSO;1909.353;24755;12.97;99.7;0.608;11.03;116397506.06;101332960.6;12840.88
Santanópolis;2928307;santanopolinense;GILSON CERQUEIRA ALMEIDA;222.686;8716;39.14;99;0.592;;49767184.18;49312612.99;7662.32
Santa Rita de Cássia;2928406;santaritense;JOSÉ BENEDITO ROCHA ARAGÃO;6030.491;27390;4.54;97.7;0.605;17.7;118990367.4;111492818.7;9998.2
Santa Terezinha;2928505;santateresinhense;AGNALDO FIGUEIREDO ANDRADE;719.257;10441;14.52;97.5;0.587;7.63;59311085.38;54285945.36;9640.48
Santo Amaro;2928604;santamarense;ALESSANDRA GOMES REIS E SILVA DO CARMO;494.502;56012;113.27;98.2;0.646;16.82;226044373.37;215636783.5;18905.29
Santo Antônio de Jesus;2928703;santoantoniense;GENIVAL DEOLINO SOUZA;261.74;103055;393.73;97.4;0.7;17.03;392009750.31;356197644.8;23746.79
Santo Estêvão;2928802;santoestevense;ROGERIO DOS SANTOS COSTA;360.334;52276;145.08;97.7;0.626;10.9;259280324.44;224590509.7;17032.58
São Desidério;2928901;sãodesideriano;JOSE CARLOS DE CARVALHO;15156.712;32828;2.17;95.8;0.579;12.01;421391480.66;366975723.3;168146.14
São Domingos;2928950;sãodominguense;ILARIO ANTONIO NETO RIOS CARNEIRO;289.963;8426;29.06;97.7;0.64;21.28;39971202.67;46275455.72;9739.29
São Félix;2929008;sãofelista;ALEX SANDRO ALELUIA DE BRITO;103.226;11026;106.81;97.5;0.639;32.52;71731828.43;67056072.7;11695.55
São Félix do Coribe;2929057;sãofelense;JUTAI EUDES RIBEIRO FERREIRA;1751.671;15194;8.67;97.6;0.639;16.95;86464810.53;84285101.81;15338.81
São Felipe;2929107;sãofelipense;ANTONIO JORGE MACEDO DA SILVA;222.407;20283;91.2;99.7;0.616;22.99;113481452.29;103969594.6;10071.81
São Francisco do Conde;2929206;franciscano;ANTÔNIO CARLOS VASCONCELOS CALMON;269.715;38733;143.61;97.9;0.674;18.56;922705674.03;981144718.6;321810.96
São Gabriel;2929255;sãogabrielense;HIPOLITO RODRIGUES SILVA GOMES;1146.054;18600;16.23;97.1;0.592;4.59;84227693.83;72764027.18;8139.76
São Gonçalo dos Campos;2929305;sãogonçalense;TARCÍSIO TÔRRES PEDREIRA;294.768;39513;134.05;97.8;0.627;9.2;145067031.23;141913198.2;30154.12
São José da Vitória;2929354;sãojoseense;JEOVÁ NUNES DE SOUZA;127.925;5315;41.55;97.3;0.546;;30797508.54;27852485.39;12061.38
São José do Jacuípe;2929370;jacuipense;ALBERLAN PERIS MOREIRA DA CUNHA;362.365;10187;28.11;98.5;0.552;9.09;58686885.21;55295409.34;12014.8
São Miguel das Matas;2929404;miguelense;VALDELINO DE JESUS SANTOS;230.906;10334;44.75;98.7;0.593;11.9;49909698.19;46192720.96;15046.12
São Sebastião do Passé;2929503;sebastianense;MARIA NILZA DA MATA SANTANA;536.678;40958;76.32;97.7;0.657;16.04;222362844.41;205689571.5;19080.47
Sapeaçu;2929602;sapeaçuense;GEORGE VIEIRA GOIS;131.218;17963;136.89;98.1;0.614;4.78;131605465.19;123422894;12247.06
Sátiro Dias;2929701;satirense;PEDRO RAIMUNDO SANTANA DA CRUZ;949.223;16008;16.86;97.2;0.527;24.04;146505762.89;124373069;14878.8
Saubara;2929750;saubarense;MARCIA MENDES OLIVEIRA DE ARAÚJO;166.428;11438;68.73;98.4;0.617;21.74;64902429.09;71111759.85;12031.98
Saúde;2929800;saudense;AUCICLEI COSTA RODRIGUES;509.098;10478;20.58;97.1;0.549;;59157172.3;54618713.17;7948.36
Seabra;2929909;seabrense;FÁBIO MIRANDA DE OLIVEIRA;2402.17;46160;19.22;98.1;0.635;16.06;170569608.01;189789063.8;14103.88
Sebastião Laranjeiras;2930006;sebastianense;PEDRO ANTÔNIO PEREIRA MALHEIROS;1984.511;9360;4.72;96.7;0.615;23.26;52540413.7;49916878.74;9256.21
Senhor do Bonfim;2930105;bonfinense;LAÉRCIO MUNIZ DE AZEVEDO JUNIOR;789.361;74523;94.41;98;0.666;17.69;283612132.95;255744926.6;12512.82
Serra do Ramalho;2930154;serramalhense;ELI CARLOS DOS ANJOS SANTOS;2340.684;34222;14.62;97.4;0.595;11.07;167284154.37;156869954.2;13121.69
Sento Sé;2930204;sentoseense;ANA LUIZA RODRIGUES DA SILVA PASSOS;11980.172;38154;3.18;97.5;0.585;12.9;223214248.59;211892950.4;41541.36
Serra Dourada;2930303;serradouradense;AUZENILDO SOUZA COSTA;1592.245;17066;10.72;98.8;0.608;29.27;79268057.29;86415392.26;11590.91
Serra Preta;2930402;serrapretense;FRANKLIN LEITE DA SILVA;595.297;17996;30.23;98.1;0.566;;74894356.14;67257731.9;9506.26
Serrinha;2930501;serrinhense;ADRIANO SILVA LIMA;583.314;80435;137.89;97.3;0.634;13.21;326669759.28;323750551.2;13303.2
Serrolândia;2930600;serrolandense;GILDO MOTA BISPO;322.022;13335;41.41;98.8;0.59;14.81;71296480.93;66112866.01;8781.78
Simões Filho;2930709;simõesfilhense;DIOGENES TOLENTINO OLIVEIRA;201.528;114559;568.45;95.9;0.675;17.3;648334139.77;578555719.2;46196.74
Sítio do Mato;2930758;sítiomatense;CASSIO GUIMARAES CURSINO;1627.806;13408;8.24;98.8;0.564;10.2;78719366.98;78164280.96;9156.98
Sítio do Quinto;2930766;sítioquintense;JAIR JESUS DOS SANTOS;684.089;14773;21.6;97.9;0.533;18.87;65535355.72;58150485.63;10956.57
Sobradinho;2930774;sobradinhense;REGIS CLEIVYS SAMPAIO BETO;1355.972;25475;18.79;97.8;0.631;25.06;133372318.23;130403982.8;36229.7
Souto Soares;2930808;soutosoarense;ANDRE LUIZ SAMPAIO CARDOSO;1026.634;17054;16.61;97.1;0.592;37.91;79885785.92;80436080.99;7944.5
Tabocas do Brejo Velho;2930907;taboquense;FLAVIO DA SILVA CARVALHO;1437.189;11979;8.34;98.2;0.584;21.13;69896832.09;66123588.54;21439.63
Tanhaçu;2931004;tanhaçuense;JOÃO FRANCISCO SANTOS;1277.514;21006;16.44;98.2;0.577;25.53;77222354.93;77969339.2;12431.64
Tanque Novo;2931053;tanquenovense;PAULO RICARDO BONFIM CARNEIRO;729.516;17158;23.52;98.4;0.599;8.16;104792780.6;88578037.68;10442.62
Tanquinho;2931103;tanquinhense;JOSE LUIZ DOS SANTOS REIS;243.839;7717;31.65;96;0.597;;38440376.36;34245599.65;8402.92
Taperoá;2931202;taperoense;CHRISTIANNE MARY PEREIRA GUIMARAES;454.081;18044;39.74;96.1;0.566;12.2;100493254.64;94436081.17;10352.23
Tapiramutá;2931301;tapiramutaense;ROBERTO VENANCIO DOS SANTOS;714.691;15818;22.13;95;0.594;;83118520.97;75169336.59;8789.96
Teixeira de Freitas;2931350;teixeirense;MARCELO GUSMÃO PONTES BELITARDO;1165.622;145216;124.58;96.5;0.685;11.9;658578912.77;607475595.6;17504.82
Teodoro Sampaio;2931400;teodorense;JOSÉ ALVES DA CRUZ;244.613;7110;29.07;95.8;0.594;;40525551.47;41764383.25;24308.53
Teofilândia;2931509;teofilandense;HIGO MOURA MEDEIROS;351.892;21176;60.18;96.8;0.566;22.22;101348108.57;92568036.17;8462.37
Teolândia;2931608;teolandense;MARIA BAITINGA DE SANTANA;289.782;15332;52.91;90.5;0.555;32.68;83417325.49;79226336.71;14358.22
Terra Nova;2931707;terranovense;EDER SAO PEDRO MENEZES;193.241;10798;55.88;96.7;0.578;54.95;57255724.1;52466003.64;13089.85
Tremedal;2931806;tremedalense;JOSÉ CARLOS VIEIRA BAHIA;2010.316;16296;8.11;96.6;0.528;12.42;75448723.88;76706492.62;8360.65
Tucano;2931905;tucanense;RICARDO MAIA CHAVES DE SOUZA FILHO;2198.237;48736;22.17;98.2;0.579;14.57;213377908.23;217893352.6;10705.98
Uauá;2932002;uauaense;MARCOS HENRIQUE LOBO ROSA;3060.116;24665;8.06;97.3;0.605;19.84;131640385.57;123505472.8;9798.34
Ubaíra;2932101;ubairense;LUCIO PASSOS MONTEIRO;659.08;18626;28.26;97.8;0.582;23.26;89763123.54;82555254.22;11544.35
Ubaitaba;2932200;ubaitabense;ASCLEPÍADES DE ALMEIDA QUEIROZ;181.102;17596;97.16;95.8;0.611;37.19;90723003.37;87649261.08;13137.19
Ubatã;2932309;ubatense;VINICIUS DO VALE DE SOUZA;177.643;16094;90.6;94.5;0.593;17.75;86989219.45;82004853.34;8148.97
Uibaí;2932408;uibaiense;UBIRACI ROCHA LEVI;545.298;13432;24.63;97.7;0.617;;57934752.85;53061837.5;12659.64
Umburanas;2932457;umburanense;ROBERTO BRUNO SILVA;1775.633;13642;7.68;95.7;0.515;38.76;74794288.64;70201275.91;13434.87
Una;2932507;unense;TIAGO BIRSCHNER;1126.733;18131;16.09;96.8;0.56;20.41;107889281.77;111545422.4;18605.54
Urandi;2932606;urandiense;WARLEI OLIVEIRA DE SOUZA;902.402;15355;17.02;98.1;0.598;18.18;82299806.68;75844673.67;11987.35
Uruçuca;2932705;uruçuquense;MOACYR BATISTA DE SOUZA LEITE JÚNIOR;510.098;21420;41.99;95.8;0.616;10.99;98114266.25;97063956.1;14575.09
Utinga;2932804;utinguense;JOYUSON VIEIRA SANTOS;633.76;16277;25.68;96.9;0.59;15;89628028.31;67988948.41;9620.61
Valença;2932903;valenciano;JAIRO DE FREITAS BAPTISTA;1123.975;85655;76.21;97.1;0.623;21.01;339720936.97;331270062.4;17784.63
Valente;2933000;valentense;UBALDINO AMARAL DE OLIVEIRA;394.877;24362;61.7;98.7;0.637;15.04;122869573.08;116678341;9237.34
Várzea da Roça;2933059;varzeano;DANILLO SANTOS SALES RIOS;468.407;13800;29.46;97.9;0.539;33.33;70676067.21;64178915.05;7937.78
Várzea do Poço;2933109;varzeapense;MANOEL CARNEIRO FILHO;206.478;8101;39.23;98.8;0.575;;42413924.88;38606247.05;12564.78
Várzea Nova;2933158;várzeanovense;JOAO HEBERT ARAUJO DA SILVA;1225.892;13377;10.91;95.9;0.555;22.35;65530438.74;63107470.21;18469.87
Varzedo;2933174;varzedense;ARIECILIO BAHIA DA SILVA;221.399;9913;44.77;97.9;0.586;;50611998.83;43538466.5;15487.45
Vera Cruz;2933208;veracruzense;MARCUS VINICIUS MARQUES GIL;297.537;42529;142.94;99.3;0.645;12.27;185156130.06;179369074.8;13641.18
Vereda;2933257;veredense;MANRICK GREGORIO PRATES TEIXEIRA;782.159;6003;7.67;98.1;0.577;36.14;44155845.16;40709075.7;15186.69
Vitória da Conquista;2933307;conquistense;ANA SHEILA LEMOS ANDRADE;3254.186;370879;113.97;96.8;0.678;15.97;1308911124.11;1236420969;23907.93
Wagner;2933406;wagnense;ELTER SILVA BASTOS;522.37;9503;18.19;96.6;0.587;;40029225.13;36350867.87;9591.73
Wanderley;2933455;wanderleiense;FERNANDA SILVA SÁ TELES;2920.579;12968;4.44;96.1;0.6;;47142850.79;71260578.11;13835.65
Wenceslau Guimarães;2933505;wenceslauguimarãense;CARLOS ALBERTO LIOTERIO DOS SANTOS;655.057;24474;37.36;94.6;0.544;14.76;119317455.05;109889224.4;15896.95
XiqueXique;2933604;xiquexiquense;REINALDO TEIXEIRA BRAGA FILHO;5079.662;44757;8.81;96.9;0.585;22.36;218529967.44;208216818.7;9904.22
