Município;Código;Gentílico;Prefeito2021;ÁreaTerritorialkm2_2022;PopulaçãoResidentepessoas2022;Densidadedemográficahab_km2_2022;Escolarização6_14anosporcentagem2010;IDHM2010;Mortalidadeinfantilóbitospormilnascidosvivos2022;Totalreceitasbrutasrealizadasreais2023;Totaldespesasbrutasempenhadasreais2023;PIBpercapitareais2021
Aceguá;4300034;aceguaense;MARCUS VINÍCIUS GODOY DE AGUIAR;1551.339;4170;2.69;93.9;0.687;;57543013.61;51950521.35;91994.39
Água Santa;4300059;águasantense;EDUARDO PICOLOTTO;291.503;3912;13.42;98.5;0.75;;48003459.76;38818228.7;146445.07
Agudo;4300109;agudense;LUIS HENRIQUE KITTEL;534.624;16041;30;96.5;0.694;27.03;106678562.78;100404279.4;40863.53
Ajuricaba;4300208;ajuricabense;IVAN CHAGAS;322.674;6720;20.83;98.5;0.753;17.24;53776613.08;50769209.93;74961.71
Alecrim;4300307;alecrinense;ELMO ANASTACIO DULLIUS;316.394;6123;19.35;97.1;0.672;;36298981.2;37054319.71;28383.93
Alegrete;4300406;alegretense;MÁRCIO FONSECA DO AMARAL;7800.428;72409;9.28;98.9;0.74;12.08;337040274.7;337982305.5;42485.08
Alegria;4300455;alegriense;TERESINHA MARCZEWSKI ZAVASKI;172.794;3651;21.13;98.9;0.695;;37963066.51;32676240.31;47648.88
Almirante Tamandaré do Sul;4300471;tamandarense;ADIR GIACOMINI;265.042;1969;7.43;100;0.74;;35073282.74;27827990.82;142847.94
Alpestre;4300505;alpestrense;VALDIR JOSÉ ZASSO;325.979;7117;21.83;98.1;0.671;16.95;83749721.15;66585458;33369.8
Alto Alegre;4300554;altoalegrense;AVELINO SALVADORI;115.335;1800;15.61;98.1;0.747;;32611029.17;30510909.2;66755.15
Alto Feliz;4300570;altofelizense;ROBES SCHNEIDER;78.175;3072;39.3;98.1;0.734;;41964979.28;39055464.55;53088.35
Alvorada;4300604;alvoradense;JOSE ARNO APPOLO DO AMARAL;71.7;187315;2612.48;95.3;0.699;15.21;739599914.39;584866277.5;15550.82
Amaral Ferrador;4300638;amaralense;NATANIEL SATIRO DO VAL CANDIA;505.983;5310;10.49;98.3;0.624;;34795858.9;30149100.36;20688.31
Ametista do Sul;4300646;ametistense;JADIR JOSÉ KOVALESKI;93.704;7650;81.64;100;0.682;;54179815.36;42360620.15;24036.02
André da Rocha;4300661;andrérochense;SERGIO CARLOS MORETTI;331.208;1135;3.43;100;0.72;;27508051.52;24572244.7;142922.95
Anta Gorda;4300703;antagordense;FRANCISCO DAVID FRIGHETTO;242.1;5957;24.61;97.8;0.74;;51566094.13;41097240.26;54248.7
Antônio Prado;4300802;pradense;ROBERTO JOSÉ DALLE MOLLE;347.541;13045;37.54;98.6;0.758;;98287906.21;88539091.54;61154.04
Arambaré;4300851;arambarense;JARDEL MAGALHÃES CARDOSO;518.193;4112;7.94;97.2;0.691;;42964673.19;35281330.87;80442.31
Araricá;4300877;arariquense;FLAVIO LUIZ FOSS;35.391;8525;240.88;97.3;0.679;23.26;61910048.9;55358747.02;40484.64
Aratiba;4300901;aratibense;GILBERTO LUIZ HENDGES;342.279;6483;18.94;98.8;0.772;;108119908.6;96324730.59;154104.03
Arroio do Meio;4301008;arroiomeense;DANILO JOSÉ BRUXEL;157.088;21958;139.78;99.8;0.769;15.21;159008412.98;143448068.8;72750.17
Arroio do Sal;4301057;arroiossalense;AFFONSO FLÁVIO ANGST;119.16;11057;92.79;98.6;0.74;8;117412705.66;97802615.31;27241.9
Arroio do Padre;4301073;arroiopadrense;RUI CARLOS PETER;124.693;2599;20.84;97.3;0.669;;29274151.41;25859484.24;25887.92
Arroio dos Ratos;4301107;ratense;JOSÉ CARLOS GARCIA DE AZEREDO;425.791;14601;34.29;97.6;0.698;7.87;79964673.77;84487260.69;25163.34
Arroio do Tigre;4301206;arroiotigrense;MARCIANO RAVANELLO;315.132;12058;38.26;98.2;0.707;;64816169.46;54118092.11;31911.3
Arroio Grande;4301305;arroiograndense;IVAN ANTONIO GUEVARA LOPEZ;2508.557;17558;7;98.7;0.657;19.9;115642864.41;103919810.7;62222.04
Arvorezinha;4301404;arvorezinhense;JAIME TALIETTI BORSATTO;269.31;10322;38.33;97.2;0.694;40.4;68910573.25;60575494.27;32263.13
Augusto Pestana;4301503;augustopestanense;DARCI SALLET;348.231;7149;20.53;99.7;0.743;11.9;53018544.89;46536831.62;77033.28
Áurea;4301552;aureense;ANTONIO JORGE SLUSSAREK;156.727;3396;21.67;99.1;0.707;;34918859.89;32109457.27;46470.87
Bagé;4301602;bageense;DIVALDO VIEIRA LARA;4090.36;117938;28.83;97.6;0.74;18.8;568185483.02;646282087.5;30846.53
Balneário Pinhal;4301636;balneáriopinhalense;MARCIA ROSANE TEDESCO DE OLIVEIRA;102.387;14955;146.06;97.9;0.696;20.98;110787288.53;83979886.01;21310.39
Barão;4301651;baronense;JEFFERSON SCHUSTER BORN;124.757;6461;51.79;98.7;0.748;16.39;57153998.08;45964436.67;49438.57
Barão de Cotegipe;4301701;cotegipense;VLADIMIR LUIZ FARINA;260.505;7144;27.42;98;0.719;;42275087.15;40540794.54;51643.3
Barão do Triunfo;4301750;baronense;ELOMAR ROCHA KOLOGESKI;436.101;5889;13.5;98;0.61;;38095919.37;29744432.81;18850.07
Barracão;4301800;barraconense;ALDIR ZANELLA DA SILVA;515.469;4831;9.37;97.7;0.71;;40753175.12;35967036.85;60546.74
Barra do Guarita;4301859;guaritense;RODRIGO LOCATELLI TISOTT;62.801;3161;50.33;97.9;0.734;;36311066.4;26335605.04;17394.57
Barra do Quaraí;4301875;barrense;MAHER JABER MAHMUD;1055.937;4241;4.02;97.7;0.662;47.62;43870985.27;36389007.79;91123.36
Barra do Ribeiro;4301909;barrense;JAIR MACHADO;729.316;12225;16.76;94.2;0.67;15.27;72059460.91;66955225.23;37126.68
Barra do Rio Azul;4301925;barrazulense;MARCELO ARRUDA;146.995;1696;11.54;99.1;0.723;;40740980.81;39053987.31;49813.05
Barra Funda;4301958;barrafundense;MARCOS ANDRE PIAIA;60.437;2498;41.33;100;0.763;;37049699.3;35634800.46;64388.93
Barros Cassal;4302006;barroscassalense;ADÃO REGINEI DOS SANTOS CAMARGO;647.994;9296;14.35;96.5;0.65;;55628180.94;50622015.43;21895.98
Benjamin Constant do Sul;4302055;benjaminense;NILTON JOSE VALENTINI;132.351;2082;15.73;98;0.619;;27176749.1;23345742.83;25630.36
Bento Gonçalves;4302105;bentogonçalvense;DIOGO SEGABINAZZI SIQUEIRA;272.287;123151;452.28;96.6;0.778;11.02;765378325.01;787939117.3;60918.83
Boa Vista das Missões;4302154;boavistense;RUDILBERTO SOARES LANDESFELDT;196.064;1933;9.86;98.5;0.676;;36437436.86;29487772.68;114288.93
Boa Vista do Buricá;4302204;boavistense;JOÃO RUDINEI SEHNEM;109.541;6966;63.59;99.6;0.762;;62331600.06;51107327.38;48701.61
Boa Vista do Cadeado;4302220;cadeadense;JOÃO PAULO BELTRÃO DOS SANTOS;701.221;2229;3.18;100;0.703;47.62;43512015.61;38772450.67;190085.27
Boa Vista do Incra;4302238;boa vistense do incra;CLEBER TRENHAGO;504.114;2271;4.5;99;0.731;24.39;41900140.17;33393266.93;146184.34
Boa Vista do Sul;4302253;boavistense;ROBERTO MARTIM SCHAEFFER;94.399;2779;29.44;99.2;0.728;;43772746.53;32585462.59;43320.08
Bom Jesus;4302303;bomjesuense;LUCILA MAGGI MORAIS CUNHA;2622.837;11202;4.27;95;0.666;10.87;75261826.17;64842258.05;54447.36
Bom Princípio;4302352;bomprincipiense;FÁBIO PERSCH;88.66;13142;148.23;97.9;0.746;13.16;116499059.85;111954708.8;62757.39
Bom Progresso;4302378;bomprogressense;ARMINDO DAVID HEINLE;89.206;2096;23.5;99.1;0.723;35.71;26936997.59;25812545.96;46436.67
Bom Retiro do Sul;4302402;bomretirense;EDMILSON BUSATTO;102.54;12294;119.89;99.4;0.739;12.82;72907339.6;62782236.68;32378.99
Boqueirão do Leão;4302451;léoboqueirense;JOCEMAR BARBON;265.952;6247;23.49;98.6;0.7;16.13;42241462.45;37122581.07;19554.48
Bossoroca;4302501;bossoroquense;JOSÉ MOACIR FABRICIO DUTRA;1610.056;5890;3.66;96.9;0.692;16.13;59731514.66;56974647.32;79966.92
Bozano;4302584;bozanense;RENATO LUIS CASAGRANDE;200.497;2151;10.73;100;0.745;;29667692.89;23132073.05;108341.64
Braga;4302600;braguense;ELEMAR ARGON PILGER;132.044;3268;24.75;92.9;0.674;24.39;31254650.98;26174771.45;40032.87
Brochier;4302659;brochiense;CLAURO JOSIR DE CARVALHO;105.353;4966;47.14;98;0.699;22.73;41717373.89;37841043.62;22934.5
Butiá;4302709;butiaense;DANIEL PEREIRA DE ALMEIDA;752.187;19084;25.37;96.4;0.689;10.2;108305713.24;91904104.44;25919.33
Caçapava do Sul;4302808;caçapavano;GIOVANI AMESTOY DA SILVA;3048.147;32515;10.67;99;0.704;7.07;182345777.2;205939729.9;33536.47
Cacequi;4302907;cacequiense;ANA PAULA MENDES MACHADO DELOLMO;2373.507;11157;4.7;96.5;0.7;;94581581.03;78025172.66;50694.42
Cachoeira do Sul;4303004;cachoeirense;JOSE OTAVIO GERMANO;3736.064;80070;21.43;98.7;0.742;16.17;445698703.1;463181410.1;43440.91
Cachoeirinha;4303103;cachoeirinhense;CRISTIAN WASEM ROSA;43.778;136258;3112.48;96;0.757;8.6;776351703.53;619492024.4;48874.53
Cacique Doble;4303202;caciquense;LUIZ ANGELO DEON;204.055;4603;22.56;99;0.662;;42755187.02;35885607.13;33294.25
Caibaté;4303301;caibateense;AMAURI PIRES DA SILVA;261.303;4704;18;98.1;0.719;23.81;44581863.33;42867504.65;55167.67
Caiçara;4303400;caiçarense;DANIEL COELHO DOS SANTOS;189.16;4836;25.57;97.1;0.699;24.39;35729433.5;32579474.73;32805.41
Camaquã;4303509;camaquense;IVO DE LIMA FERREIRA;1680.168;62200;37.02;96.7;0.697;14.67;315963472.58;307708137.7;40843.08
Camargo;4303558;camarguense;JEANICE DE FREITAS FERNANDES;138.069;2981;21.59;98.1;0.736;;41155695.63;35754826.13;189265.97
Cambará do Sul;4303608;cambaraense;IVAN DO AMARAL BORGES;1181.811;6361;5.38;96.4;0.697;;59464565.39;54473645.06;38003.51
Campestre da Serra;4303673;campestrense;MOACIR ZANOTTO;538.487;3242;6.02;100;0.706;45.45;37069880.9;32179228.23;60171.09
Campina das Missões;4303707;campinense;CARLOS JUSTEN;224.801;5882;26.17;98.5;0.738;20.83;43911962.48;42082298.32;44914.25
Campinas do Sul;4303806;campinense;PAULO SERGIO BATTISTI;276.162;5284;19.13;99.4;0.76;;53742503.26;46444886.97;73663.3
Campo Bom;4303905;campobonense;LUCIANO LIBÓRIO BAPTISTA ORSI;60.579;62886;1038.08;98.9;0.745;8.49;429128775.59;440082165.1;51443.5
Campo Novo;4304002;camponovense;PEDRO DOS SANTOS;220.719;4975;22.54;98.6;0.703;13.7;40451928.39;36958289.81;76231.72
Campos Borges;4304101;camposborgense;CLEONICE PASQUALOTTO DA PAIXÃO TOLEDO;226.202;3613;15.97;97.3;0.708;;42348030.66;32974077.06;45853.46
Candelária;4304200;candelariense;NESTOR RUBEM ELLWANGER;944.735;28906;30.6;97.9;0.674;23.65;180294609.47;147442893.7;34255.3
Cândido Godói;4304309;godoiense;VALDI LUIS GOLDSCHMIDT;247.047;6294;25.48;99.1;0.728;;47330580.94;42346243.57;58702.31
Candiota;4304358;candiotense;LUIZ CARLOS FOLADOR;933.628;10710;11.47;94.9;0.698;;101010245.1;102839495.9;282683.22
Canela;4304408;canelense;CONSTANTINO ORSOLIN;253.002;48946;193.46;97.1;0.748;7.82;311868620.73;284156461;34711.89
Canguçu;4304507;canguçuense;MARCUS VINICIUS MULLER PEGORARO;3526.253;49680;14.09;96.9;0.65;17.05;273740659.32;229587379.3;29448.32
Canoas;4304606;canoense;JAIRO JORGE DA SILVA;130.789;347657;2658.15;95.9;0.75;10.94;2150220735.56;2542549000;62892.77
Canudos do Vale;4304614;canudense do vale;PAULO CÉSAR BERGMANN;82.908;1656;19.97;99;0.713;;26565622.83;23373732;40157.66
Capão Bonito do Sul;4304622;capão bonitense;FELIPPE JUNIOR RIETH;526.85;1733;3.29;98.8;0.637;;38360131.73;31904813.1;210105.78
Capão da Canoa;4304630;caponense;AMAURI MAGNUS GERMANO;98.383;63594;646.39;95.2;0.743;11.01;531278389.98;434421943.4;35739.83
Capão do Cipó;4304655;cipoense;ADAIR FRACARO CARDOSO;1007.796;3119;3.09;98.9;0.672;;47474121.77;39334953.42;172220.01
Capão do Leão;4304663;leonense;VILMAR MOTTA SCHMITT;783.196;26487;33.82;95.3;0.637;13.56;122048267.16;118913017.9;32600.83
Capivari do Sul;4304671;capivariense;LEANDRO MONTEIRO DOS SANTOS;412.889;3991;9.67;96.4;0.766;20.83;45404745.93;37718428.47;80707.69
Capela de Santana;4304689;capelense;JOSÉ ALFREDO MACHADO;182.756;11159;61.06;98.3;0.661;6.85;64712962.01;53884840.6;24508.37
Capitão;4304697;capitanense;JARI HUNHOFF;73.967;2921;39.49;98.2;0.746;;40052349.98;39495586.49;34432.45
Carazinho;4304705;carazinhense;MILTON SCHMITZ;666.694;61804;92.7;98;0.766;10;399320582.56;396164894;61635.35
Caraá;4304713;caraense;MAGDIEL DOS SANTOS SILVA;294.606;7394;25.1;96.2;0.652;;55144453.34;40288050.5;19660.45
Carlos Barbosa;4304804;barbosense;EVERSON KIRCH;230.061;30420;132.23;98.7;0.796;9.29;265744055.57;229253569.5;115232.73
Carlos Gomes;4304853;carlosgomense;LUIZ ZELINSKI;83.155;1368;16.45;98.1;0.739;;26381021.72;22180927.59;53087.07
Casca;4304903;casquense;ARI DOMINGOS CAOVILLA;272.041;9465;34.79;99.1;0.785;;62087037.53;54479204.17;79153.17
Caseiros;4304952;caseirense;LEO CESAR TESSARO;235.863;3000;12.72;94.6;0.703;25;38180503.05;32543386.11;61708.82
Catuípe;4305009;catuipano;JOELSON ANTONIO BARONI;583.184;8674;14.87;99.5;0.739;;58408242.36;52367634.18;73932.28
Caxias do Sul;4305108;caxiense;ADILÓ ANGELO DIDOMENICO;1652.32;463501;280.52;96.3;0.782;11.17;3063951551.88;2976213654;60506.95
Centenário;4305116;centenariense;GENOIR MARCOS FLOREK;134.23;2721;20.27;99.4;0.701;100;28849986.19;24220470.1;42156.31
Cerrito;4305124;cerritense;DOUGLAS RODRIGUES DA SILVEIRA;451.699;5808;12.86;97.5;0.649;20.83;40077737.08;37481632.07;26865.43
Cerro Branco;4305132;cerrobranquense;EDSON JOEL LAWALL;158.025;3802;24.06;98.7;0.661;71.43;38377803.71;33436986.08;19101.32
Cerro Grande;4305157;cerrograndense;ALVARO DECARLI;73.438;2379;32.39;97.7;0.674;;35827364.68;29470988.66;32687.84
Cerro Grande do Sul;4305173;sulcerrograndense;GILMAR JOÃO ALBA;324.908;9178;28.25;94.9;0.66;;56833090.48;51819928.74;16152.52
Cerro Largo;4305207;cerrolarguense;PAULO CÉSAR KIPPER DE ALMEIDA;176.643;13705;77.59;98.2;0.764;14.49;87615092.63;82113279.31;55941.51
Chapada;4305306;chapadense;GELSON MIGUEL SCHERER;684.247;9540;13.94;98.9;0.757;9.9;77407132.27;67064271.42;80536.95
Charqueadas;4305355;charqueadense;RICARDO MACHADO VARGAS;217.362;35012;161.08;99.5;0.747;6.64;207467588.91;185401654;41649.07
Charrua;4305371;charruense;VALDÉSIO ROQUE DELLA BETTA;198.748;2768;13.93;89.6;0.62;;29608283.22;24585603.13;46267.26
Chiapetta;4305405;chiapetense;EDER LUIS BOTH;397.179;3913;9.85;97.5;0.732;;44744249.79;37931528.27;105546.96
Chuí;4305439;chuiense;MARCO ANTONIO VASQUES RODRIGUES BARBOSA;202.387;6262;30.94;97.7;0.706;;41254492.95;38139631.04;54200.93
Chuvisca;4305447;chuvisquense;JOEL SANTOS SUBDA;220.471;4597;20.85;97;0.616;19.23;34362400.08;30218621.57;23511.99
Cidreira;4305454;cidreirense;ELIMAR TOMAZ PACHECO;243.419;17071;70.13;99.1;0.729;18.07;133990071.92;100935838.8;21427.39
Ciríaco;4305504;ciriaquense;ODACIR BOAVENTURA MANHABOSCO DE MELLO;274.35;4149;15.12;95.4;0.719;;39054038.75;33286390.73;56330.74
Colinas;4305587;colinense;SANDRO RANIERI HERRMANN;60.732;2423;39.9;99;0.765;;37133691.43;29885814.99;35364.42
Colorado;4305603;coloradense;CELSO GOBBI;286.295;3258;11.38;99.2;0.758;;41934734.85;40604384.83;109506.71
Condor;4305702;condorense;VALMIR LAND;463.568;6406;13.82;98.3;0.747;;67867328.95;60350572.82;92330.04
Constantina;4305801;constantinense;FIDELVINO MENEGAZZO;203.614;10385;51;96.1;0.754;6.9;68815490.9;62494467.94;43658.25
Coqueiro Baixo;4305835;coqueirense;JOCIMAR VALER;112.638;1290;11.45;100;0.692;;26323932.67;21868001.53;35008.88
Coqueiros do Sul;4305850;coqueirense;VALOIR CHAPUIS;277.147;2211;7.98;98.8;0.746;50;41749430.52;29557602.49;83874.61
Coronel Barros;4305871;coronelbarrense;EDISON OSVALDO ARNT;163.684;2822;17.24;98.6;0.744;;46084223.32;37721998.85;89696.56
Coronel Bicaco;4305900;bicaquense;JURANDIR DA SILVA;492.303;6144;12.48;97.2;0.665;;62819343.13;49566369.26;71419.97
Coronel Pilar;4305934;coronel pilarense;LUCIANO CONTINI;105.668;1607;15.21;100;0.727;;30130954.84;22315673.59;30623.65
Cotiporã;4305959;cotiporanense;IVELTON MATEUS ZARDO;173.207;3846;22.2;99.5;0.741;;41219324.95;36256550.35;43914.1
Coxilha;4305975;coxilhense;JOÃO EDUARDO OLIVEIRA MANICA;422.101;2667;6.32;98;0.706;;44130501.93;38434961.38;154691.89
Crissiumal;4306007;crissiumalense;MARCO AURELIO NEDEL;362.194;12886;35.58;98.8;0.712;14.49;79500492.29;72239465.5;38358.26
Cristal;4306056;cristalense;MARCELO LUIS KROLOW;682.138;7299;10.7;98;0.644;50.63;54061875.57;49946427.8;38037.96
Cristal do Sul;4306072;cristalense;OTELMO REIS DA SILVA;97.077;2692;27.73;97.8;0.66;;32638219.71;24119153.32;33359.29
Cruz Alta;4306106;cruzaltense;PAULA RUBIN FACCO LIBRELOTTO;1360.548;58913;43.3;97.2;0.75;8.61;339968236.83;301502726.3;77389.3
Cruzaltense;4306130;cruzaltino;JOAREZ LUIS SANDRI;166.883;1635;9.8;100;0.719;83.33;29167066.68;24586847.19;82018.89
Cruzeiro do Sul;4306205;cruzeirense;JOÃO HENRIQUE DULLIUS;155.058;11600;74.81;97;0.723;;80921863.11;64299805.5;42787.38
David Canabarro;4306304;canabarrense;LAURO ANTONIO BENEDETTI;174.734;4321;24.73;98.6;0.762;22.22;37332555.82;32249040.71;48470.51
Derrubadas;4306320;derrubadense;ALAIR CEMIN;360.851;2751;7.62;100;0.707;;36813336.45;30066957.52;54601.48
Dezesseis de Novembro;4306353;dezesseisnovembrense;JOHNNI RAMÃO LOMBALDO BOCACIO;217.363;2507;11.53;98.8;0.654;;28079006.89;24142903.17;24527.63
Dilermando de Aguiar;4306379;dilermandense;JOSE CLAITON SAUZEM ILHA;600.518;2806;4.67;94.1;0.648;;40030912.91;34340191.19;89569.01
Dois Irmãos;4306403;doisirmãosense;JERRI ADRIANI MENEGHETTI;66.114;30709;464.49;98.5;0.743;5.62;213191739.52;179198064.7;65238.03
Dois Irmãos das Missões;4306429;doisirmãozense;MAURO PROCOPIO FORTES DE QUADROS;226.072;2090;9.24;96;0.67;;31269681.53;26930833.37;99996.91
Dois Lajeados;4306452;doislajeense;TIAGO GRANDO;133.535;3097;23.19;99.1;0.757;;40196009.87;37503090.74;50616.02
Dom Feliciano;4306502;donfelicianense;CLENIO BOEIRA DA SILVA;1355.195;13051;9.63;94;0.587;7.75;75465590.26;67979894.83;22940.15
Dom Pedro de Alcântara;4306551;dompedroalcantarense;ALEXANDRE MODEL EVALDT;78.219;2562;32.75;97.4;0.691;35.71;32825996.91;29234497.76;26005.05
Dom Pedrito;4306601;pedritense;MÁRIO AUGUSTO DE FREIRE GONÇALVES;5194.051;36981;7.12;97.5;0.708;10.9;251848302.13;202679652.4;57844.71
Dona Francisca;4306700;francisquense;OLAVO JOSE CASSOL;114.149;3079;26.97;97.6;0.697;;29986940.76;27949489.52;36036.35
Doutor Maurício Cardoso;4306734;mauriciense;MARINO JOSÉ POLLO;255.731;4470;17.48;97.3;0.706;;52037722.26;41009166.48;59542.4
Doutor Ricardo;4306759;ricardense;ALVARO JOSE GIACOBBO;107.96;1888;17.49;99.2;0.724;;30660449.51;22635444.45;40106.77
Eldorado do Sul;4306767;eldoradense;ERNANI DE FREITAS GONÇALVES;509.614;39559;77.63;97.2;0.717;8.73;283228700.89;268875010.6;49900.17
Encantado;4306809;encantadense;JONAS CALVI;140.006;22962;164.01;99.5;0.767;4.12;167107013.68;147171912.5;50694.44
Encruzilhada do Sul;4306908;encruzilhadense;BENITO FONSECA PASCHOAL;3347.861;23819;7.11;96.1;0.657;3.55;171321338.25;146938875.1;41512.46
Engenho Velho;4306924;engenhovelhense;DIEGO MARTINELLI BERGAMASCHI;71.191;1296;18.2;97.3;0.717;;31052546.39;24609823.81;78554.93
EntreIjuís;4306932;entreijuiense;JOSE PAULO MENEGHINE;552.986;9158;16.56;99.2;0.68;10.2;67906767.15;60555933.94;82344.41
Entre Rios do Sul;4306957;entreriosulense;IRSON MILANI;119.912;2685;22.39;98.2;0.703;40;35095117.25;28355214.61;76180.58
Erebango;4306973;erebanguense;VALMOR JOSÉ TOMELERO;152.793;3054;19.99;99.1;0.712;19.23;38706827.73;30399075.71;60603.72
Erechim;4307005;erechinense;PAULO ALFREDO POLIS;429.164;105705;246.3;97.9;0.776;11.73;527417451.72;494736119.7;64103
