Município;Código;Gentílico;Prefeito2021;ÁreaTerritorialkm2_2022;PopulaçãoResidentepessoas2022;Densidadedemográficahab_km2_2022;Escolarização6_14anosporcentagem2010;IDHM2010;Mortalidadeinfantilóbitospormilnascidosvivos2022;Totalreceitasbrutasrealizadasreais2023;Totaldespesasbrutasempenhadasreais2023;PIBpercapitareais2021
Miraselva;4116000;miraselvano;ROGÉRIO APARECIDO DA SILVA;90.294;1966;21.77;99.6;0.748;;1255153.37;24177468.49;29302.32
Missal;4116059;missalense;ADILTO LUIS FERRARI;324.397;11064;34.11;97.5;0.711;8.13;128008689.83;110615747;43570.31
Moreira Sales;4116109;moreirasalense;RAFAEL BRITO DO PRADO;353.772;11175;31.59;98.3;0.675;;83648459.44;72733105.42;25586.92
Morretes;4116208;morretense;SEBASTIAO BRINDAROLLI JUNIOR;684.58;18309;26.74;96.6;0.686;14.71;78183752.02;78563407.18;23612.37
Munhoz de Melo;4116307;munhozense;MARCONDES ARAUJO DA COSTA;137.018;3951;28.84;98.4;0.726;;48807300.55;39046596.75;33946.78
Nossa Senhora das Graças;4116406;gracense;CLODOALDO APARECIDO RIGIERI;185.769;3669;19.75;97.1;0.709;17.86;37306095.8;32428300.07;24826.1
Nova Aliança do Ivaí;4116505;ivaiense;ULISSES DE SOUZA;131.272;1323;10.08;97.5;0.717;;26755178.68;21485478.66;33292.16
Nova América da Colina;4116604;novaamericanense;SEBASTIÃO ROGATTI;129.476;3280;25.33;97.8;0.698;;21514740.37;1;28507.42
Nova Aurora;4116703;novaaurorense;JOSÉ APARECIDO DE PAULA E SOUZA;470.642;13765;29.25;95.8;0.733;6.49;112235474.74;103129960.2;80918.59
Nova Cantu;4116802;novacantuense;AIRTON ANTONIO AGNOLIN;555.488;6790;12.22;96.8;0.658;30;51290027.7;47151939.89;72116.33
Nova Esperança;4116901;novaesperancense;MOACIR OLIVATTI;401.587;26585;66.2;98.7;0.722;13.2;152879434.61;143122951;33612.53
Nova Esperança do Sudoeste;4116950;novaesperancense;JAIME DA SILVA STANG;208.472;5597;26.85;98.6;0.714;;52346892.85;43017154.42;32869.52
Nova Fátima;4117008;fatimense;ROBERTO CARLOS MESSIAS;283.423;7225;25.49;99.3;0.688;13.7;50505885.35;42532645.75;38786.71
Nova Laranjeiras;4117057;nova laranjeirense;FABIO ROBERTO DOS SANTOS;1210.205;12074;9.98;95.5;0.642;20.62;74186178.12;59828736.46;26898.21
Nova Londrina;4117107;novalondrinense;OTAVIO HENRIQUE GRENDENE BONO;269.389;12923;47.97;98.6;0.758;16.67;91436146.97;79661729.38;33588.39
Nova Olímpia;4117206;novaolimpiense;LUIZ LAZARO SORVOS;136.347;5833;42.78;98.8;0.71;16.39;52151727.65;48185148.51;18682.89
Nova Santa Bárbara;4117214;bárbaraense;CLAUDEMIR VALERIO;76.887;4184;54.42;97.6;0.68;18.87;37185779.69;31017670.07;25733.07
Nova Santa Rosa;4117222;novasantarosense;NORBERTO PINZ;204.665;8322;40.66;99.5;0.731;;74256863.59;64661677.1;52914.12
Nova Prata do Iguaçu;4117255;pratense;SERGIO FAUST;352.565;12699;36.02;97.9;0.716;;84575269.33;81125258.64;46729.6
Nova Tebas;4117271;novatebense;CLODOALDO FERNANDES DOS SANTOS;545.686;6848;12.55;97.5;0.651;22.47;62427416.11;53757406.98;36140.29
Novo Itacolomi;4117297;itacolomiense;MOACIR ANDREOLLA;161.411;3125;19.36;97.9;0.71;27.03;41050543.05;33009596.57;32234.85
Ortigueira;4117305;ortigueirense;ARY DE OLIVEIRA MATTOS;2429.52;24192;9.96;95.1;0.609;29.59;262115586.92;283145687.1;125166.19
Ourizona;4117404;ourizonense;MANOEL RODRIGO AMADO;176.457;3187;18.06;96.9;0.72;26.32;42406345.88;31771080.74;48701.95
Ouro Verde do Oeste;4117453;ouroverdense;LUCIAN ALUISIO DIERINGS;293.042;6785;23.15;98.8;0.709;11.49;55295248.2;44229254.57;52789.8
Paiçandu;4117503;paiçanduense;ISMAEL BATISTA;171.379;45962;268.19;97.2;0.716;11.65;168361580.77;150774179.8;25035.43
Palmas;4117602;palmense;KOSMOS PANAYOTIS NICOLAOU;1557.903;48247;30.97;92.8;0.66;18.5;204082502.57;196412984.5;30790.74
Palmeira;4117701;palmeirense;SERGIO LUIS BELICH;1470.072;33855;23.03;95.5;0.718;8.62;224628428.17;219715909.9;48142.63
Palmital;4117800;palmitalense;VALDENEI DE SOUZA;817.647;13033;15.94;97;0.639;12.58;88199847.03;78935920.54;25939.77
Palotina;4117909;palotinense;LUIZ ERNESTO DE GIACOMETTI;651.238;35011;53.76;99.4;0.768;9.29;315104501.46;279310786.7;86939.78
Paraíso do Norte;4118006;paraisensedonorte;CARLOS ALBERTO VIZZOTTO;204.564;13245;64.75;97.7;0.746;;91288838.16;78409132.17;26547.42
Paranacity;4118105;paranacitense;WALDEMAR NAVES COCCO JUNIOR;348.631;9557;27.41;99;0.717;;59046593.86;54940117.03;27859.98
Paranaguá;4118204;parnanguara;MARCELO ELIAS ROQUE;822.838;145829;177.23;98;0.75;10.38;1020102407.61;874275476;86717.02
Paranapoema;4118303;paranapoemense;SIDNEI FRAZATTO;175.875;2398;13.63;98.5;0.709;;33895815.91;27423669.31;28083.2
Paranavaí;4118402;paranavaiense;CARLOS HENRIQUE ROSSATO GOMES;1202.266;92001;76.52;98.7;0.763;15.86;496642673.71;432701812.1;35548.61
